date,0f259232e21f0c2fee6ad8d1d8f1027a,9274b3c3b5944720ff3a39acd9cf88fd,255b57e780bd487c9f2c9d8a6d98122e,81a7fd8b494dcdbef06baf399f2f6ab3,3679c0945f1a70a259b655406fc39172,456a12b90d15a721ad799e16006c6684,05b2f1f50c1ce311f0dbd14eee459bff,85e40ab41dbb322d6265279032519a63,fb99ada28bdcb8a828a19ba2293b5607,ec5c0d5f42ed96fb66f585f2072f51c8,5a238bc5400490331b6b4c08ea0fe0ab,f3b0f9ecd412b62d07cc9a0c8e80470c,f7e1531894d4de8cc0d90bc6c9ba8991,942619b5db45e2e562e61d92119ff838,94e09ab4773fbc3b2b67c2f34281220a,f0e3dfc632173c07417737b09c0ef573,05c65dfa276e4011e911260f8118f6c9,795c21f080ec8025792ef4d0dbbd8b71,af3df9ccd4174c841a11369f668d7eed,a107bcb0918d989fb9378c897e0ffddc,26946cac9ecc79ec658301e357330c5e,18583b9b1ebca580d6dd801f9dc66bd4,bca747f5e6237a7773881a0467d2e683,ccb2a8fe516433ddfb606137a178f9ed,61768dc417b2b3ede0ed37eb320093a9,0bcb8976125dbc200aaac6e2843288d3,9f787e7ea88cf6d08f0a84ff9671c365,c4c7efcae8d0827a8d07ca016a3bfb6a,b08119580a4f62b96c89326c2e32b695,0da4b490e41e0fe2c7df72f01af5ec50,a05ee4cf2d1de48475756e7a2d0a7cf1,a693b13a81f3e3d78eca32b7cc36b60e,c6424732171a02f1c1062f50c3a73a77,cbaac4719cd0e31524598d62fe31fe48,27da4027d84eff5adb55c509efaafbe0,ff9858a350a257210e2851650a7cd6d2,565b7097a474e2e3750586bd4d6b0bb5,23edc5ff51cfadd333466861a4e1ea38,c5d9c0b2012bb566a6a73b4d9e07fe86,1f56c874da3dc7e3bed7f8f6529b64a2,ae6f5f4d844a09b756dc601df2c1e8d9,36493d4cdc4c7a595e50be5d6c71f09d,dd131a05ead3e4f70b991714a54de5ab,cfe26d6aea9efd71c5513cd733043333,7ba28aba612a440ff8dd711262154f44,2a73e11492c29b7696d32cab40401a30,3ac8acc7e11bbe6772fddad237e51d2e,0d96aee679fac13091dac1b352b9485f,630ee7e776797db7d8df48faa23d5a65,9c0a5f9ef978de85871f0df5f328cc04,762c8c28af0cb9ae3028f33c1520a885,0928147d7fed5d2704e5864f15310df3,2e300d5b9ced3d6eb1bd338e15f42705,9b0f782fc5e61f4bcd60aec45a951907,8c1269604d51124eea733d76d969419f,71e83ca83dd815fb28599128e3923a04,2e207747b7f6ba4806dacd5c8eefb008,47251289aa301e5e085ea87168b93c5b,d774007926d300cfdc0af21fd17631da,a755c8d149dbfd8145d7e0970920af69,0e9ec21c9c1d75db573e64780f4bdc04,c4c87cc56c600398a547bf1d240bac4a,876d491f272ea12d93db7be1c54c1e5e,f4010791f0c5aa854730550435ca5837,d73f5beea409541bfeaa2095570c500d,3dd952e6eff4eeed1f99f883d7760558,ea594b4481ccdee2d7ed446a2a0ae272,e853197616422fca1c71e49cdd101657,32e418063c86b6aba3701f86f27b15bb,e47da797deb91bee9d49736f2c03f5d4,200d22d4f0b96478bc89e527590483df,ce1dd76e18ef0012011b3032be8a83fe,72cf8a1a01fb55ce2780a3fe0f8038d1,5402c87773c8c6cb257b4394b0717185,281856e1516923676b43bd418e6f25a7,9c863871d4cf0e4b25504375945feaa9,7fc85a57ec35f1b6145953e32a673446,67c5e92a315327f8188d2c91faf5c3a1,1ba20e49a934c9f63888c0aca2e3bdb0,106479e4024061d5093f0dcd23bc6cf9,179d05e99c44e629c8e68aef8ee71784,e2a80f87817bef0d96786c7ce389aed6,8597f5e4b5aabc29c6fc71c001a9303a,6a3dd1d0444d504a669c0825857a9074,fe5f4acc019e16ac5a920b1014cc7229,1ccc72120e9ca6b9c58c97c139468900,7342f68949be41c06eb30d3be1f3499d,9d5cf228e9ec57d97be4213c970d5621,a5b2dafc7f7a3eabaaff5f337f5a7d42,796b462f075af0b2fa608735085c20e9,668beb724f47e5a18cece4da0cfd0a51,a2a8db06139e5d8b33b9696c575f0414,9a6473062b1e797bcc9732f0c9a07849,cae432c95e5232373cb67ff90e7793d8,19f6997d3ba451b2bc8107503d70ab73,83e59a57e4575c3cbd02a8451997959b,5876cef9666eaf04c8dda83ec6c83a60,66b960536d4f8c72e04621cc3b3cf8e8,cf83b57ee57ce2ce8c9cc50781da2080,13e68590206aad4467ab4aa1b71406f6
2017-09-25,9.554983514437366e-05,0.03474829004750389,9.554983514437366e-05,0.002930194944427459,9.554983514437366e-05,0.005478190548277423,0.0003503493955293701,0.004299742581496815,0.009204634118907996,0.001146598021732484,0.003057594724619957,0.0007643986811549893,6.369989009624911e-05,3.184994504812455e-05,0.0002547995603849964,0.01560647307358103,0.0004140492856256192,0.0003184994504812455,0.0005095991207699929,0.0004777491757218683,0.0003184994504812455,6.369989009624911e-05,0.0003503493955293701,0.001910996702887473,0.0004777491757218683,0.000573299010866242,0.0001273997801924982,0.0002547995603849964,0.01923736680906723,0.000859948516299363,6.369989009624911e-05,0.0005414490658181174,0.02694505351071337,0.0002229496153368719,0.001560647307358103,0.001656197142502477,0.0007643986811549893,0.005223390987892427,0.003662743680534324,0.001528797362309979,0.002293196043464968,0.0,0.0004458992306737438,0.007612136866501769,0.0003184994504812455,0.001305847746973107,0.0146509747221373,0.000859948516299363,0.000286649505433121,0.001592497252406228,0.0001592497252406228,0.01006458263520736,0.01719897032598726,0.000859948516299363,0.001210297911828733,0.03143589576249894,0.09061309366191436,0.0006369989009624911,0.002547995603849964,0.0682225822930828,0.0005095991207699929,0.000286649505433121,0.004172342801304317,0.0004458992306737438,0.0005414490658181174,0.0002547995603849964,0.0003184994504812455,0.001210297911828733,0.08258690750978698,0.004618242031978061,0.001942846647935598,0.000286649505433121,0.0005414490658181174,0.001337697692021231,0.0007643986811549893,0.0006051489559143666,0.0007962486262031139,0.0004458992306737438,0.001369547637069356,0.000286649505433121,0.000573299010866242,0.0007643986811549893,0.003184994504812456,0.003853843350823071,0.004108642911208067,0.0007643986811549893,0.0005095991207699929,0.003694593625582449,0.002707245329090587,0.002930194944427459,0.0003503493955293701,0.001369547637069356,0.04806156707761995,0.01003273269015923,0.026594704115184,0.001560647307358103,0.004777491757218684,0.0752295702036702,0.0002547995603849964,0.0006051489559143666
2017-10-02,0.0001018359722823832,0.03713618455897573,0.0004073438891295327,0.004277110835860094,0.0003394532409412773,0.006178048985131246,0.000373398565035405,0.005023907965930903,0.009301018801790998,0.0007467971300708099,0.003835821622636433,0.0007128518059766822,0.0001018359722823832,0.0001018359722823832,0.0004412892132236604,0.01588641167605178,0.0002376172686588941,0.0001018359722823832,0.0006449611577884267,0.0009165237505414486,0.0001357812963765109,3.394532409412772e-05,0.0002715625927530218,0.001663320880612258,0.0005431251855060436,0.000373398565035405,0.0001018359722823832,0.0002715625927530218,0.01911121746499391,0.001120195695106215,6.789064818825545e-05,0.0004412892132236604,0.03347008955680994,0.0002036719445647664,0.001799102176988769,0.001222031667388598,0.001629375556518131,0.00672117417063729,0.003462423057601028,0.002444063334777196,0.002410118010683068,3.394532409412772e-05,0.0005091798614119159,0.008045041810308271,0.0003394532409412773,0.001595430232424003,0.01435887209181603,0.000611015833694299,0.0003394532409412773,0.00118808634329447,6.789064818825545e-05,0.01103223033059151,0.01687082607478148,0.00118808634329447,0.001561484908329875,0.03598204353977539,0.09423221968529856,0.0004073438891295327,0.002410118010683068,0.07271088420962159,0.0009165237505414486,0.0003394532409412773,0.005634923799625203,0.0002715625927530218,0.0004412892132236604,0.0005770705096001714,0.0004412892132236604,0.00118808634329447,0.08941198366393242,0.005567033151436947,0.003055079168471495,0.0004412892132236604,0.0003055079168471495,0.001255976991482726,0.0007128518059766822,0.0008825784264473209,0.0005091798614119159,0.0005431251855060436,0.002036719445647664,0.0002036719445647664,0.0004752345373177881,0.00118808634329447,0.0034284777335069,0.003700040326259922,0.003564259029883411,0.0007128518059766822,0.0002376172686588941,0.003530313705789284,0.003021133844377368,0.002919297872094984,0.0002036719445647664,0.001561484908329875,0.0504427516038738,0.010896449034215,0.03150126075935053,0.0009165237505414486,0.005838595744189969,0.07495127559983401,0.0001697266204706386,0.0002376172686588941
2017-10-09,6.55806335329128e-05,0.03695468699579636,0.0001967419005987384,0.005148079732333655,0.000163951583832282,0.006590853670057736,0.0002295322173651948,0.006164579552093803,0.009312449961673618,0.0005902257017962152,0.003606934844310204,0.0006230160185626716,0.0001311612670658256,6.55806335329128e-05,0.0005902257017962152,0.01590330363173135,0.0006230160185626716,0.0001967419005987384,0.0007541772856284972,0.0007541772856284972,0.000163951583832282,0.0,0.000327903167664564,0.001934628689220928,0.0004262741179639332,0.0003606934844310204,0.0,0.0001967419005987384,0.01964139974310738,0.001114870770059517,0.0001967419005987384,0.000655806335329128,0.02967523667364304,0.000327903167664564,0.001606725521556363,0.001475564254490538,0.0007869676023949535,0.005672724800596957,0.00327903167664564,0.002131370589819666,0.00281996724191525,3.27903167664564e-05,0.0004262741179639332,0.009115708061074878,0.000163951583832282,0.001508354571256994,0.01482122317843829,0.0008853385526943228,0.000491854751496846,0.001344402987424712,0.0,0.011279868967661,0.01823141612214976,0.001147661086825974,0.00163951583832282,0.03406913912034819,0.09076359680955132,0.000491854751496846,0.002524854391017143,0.07571284141374782,0.0006885966520955843,0.0003934838011974768,0.004656224980836809,0.0004262741179639332,0.0004590644347303896,0.000491854751496846,0.0004262741179639332,0.001573935204789907,0.0897143066730247,0.005213660365866567,0.002164160906586122,0.000163951583832282,0.0003606934844310204,0.001213241720358887,0.001082080453293061,0.0005902257017962152,0.0006885966520955843,0.0007213869688620408,0.00200020932275384,0.0005246450682633024,0.0007541772856284972,0.0008525482359278664,0.003705305794609573,0.003606934844310204,0.00445948308023807,0.0007213869688620408,0.0002951128508981076,0.003541354210777291,0.00327903167664564,0.002951128508981076,0.0002623225341316512,0.001377193304191169,0.04875920103172066,0.01111591738382872,0.02934733350597848,0.001213241720358887,0.006689224620357106,0.07915582467422574,0.0001311612670658256,0.0005902257017962152
2017-10-16,3.244968243679458e-05,0.0365058927413939,0.0002271477770575621,0.003829062527541761,0.0002271477770575621,0.006100540298117381,0.0002920471419311512,0.005094600142576749,0.008501816798440181,0.0008761414257934536,0.003309867608553047,0.0003569465068047404,0.0001297987297471783,3.244968243679458e-05,0.0004542955541151241,0.0149593036033623,0.0005516446014255078,0.0003244968243679458,0.0005840942838623024,0.0007463426960462753,0.0001946980946207675,3.244968243679458e-05,0.0002920471419311512,0.002466175865196388,0.0003569465068047404,0.0004542955541151241,0.0001297987297471783,0.0001297987297471783,0.01995655469862867,0.001005940155540632,6.489936487358916e-05,0.0005840942838623024,0.0293669626052991,0.0002920471419311512,0.002531075230069977,0.001622484121839729,0.001654933804276524,0.005646244744002257,0.003926411574852144,0.00269332364225395,0.002239028088138826,3.244968243679458e-05,0.0004867452365519187,0.007820373467267494,0.0002271477770575621,0.001362886662345372,0.01528380042773025,0.0007787923784830699,0.0003244968243679458,0.001979430628644469,6.489936487358916e-05,0.009962052508095936,0.01768507692805305,0.001070839520414221,0.001103289202851016,0.03128149386906998,0.09355243446527878,0.0005191949189887133,0.002011880311081264,0.07573755880747855,0.0007138930136094808,0.0001622484121839729,0.004510505858714446,0.0004542955541151241,0.0004867452365519187,0.000616543966299097,0.0002595974594943567,0.0006814433311726862,0.08836048527539164,0.004997251095266365,0.002303927453012415,0.0001622484121839729,0.0005840942838623024,0.0008761414257934536,0.0009410407906670429,0.0008436917433566591,0.000616543966299097,0.0004867452365519187,0.001882081581334086,0.000389396189241535,0.0005516446014255078,0.001525135074529345,0.002823122372001129,0.003439666338300226,0.004315807764093679,0.0005516446014255078,0.0006489936487358916,0.002368826817886004,0.00269332364225395,0.00347211602073702,0.0002595974594943567,0.001070839520414221,0.04650039493192663,0.009540206636417607,0.02615444404405643,0.001200638250161399,0.005451546649381489,0.07521836388848983,0.0001297987297471783,0.0005840942838623024
2017-10-23,3.100978329087816e-05,0.03256027245542207,0.0003411076161996598,0.005550751209067191,0.0002790880496179035,0.004806516410086115,0.0004341369660722943,0.006822152323993196,0.007287299073356368,0.0008372641488537104,0.003287037028833085,0.0007442347989810759,3.100978329087816e-05,0.0001550489164543908,0.0004651467493631724,0.0159080188282205,0.0003411076161996598,0.0002170684830361471,0.0007752445822719541,0.0006201956658175632,9.302934987263449e-05,3.100978329087816e-05,0.0002790880496179035,0.002480782663270253,0.0004031271827814161,0.0004651467493631724,9.302934987263449e-05,0.0003100978329087816,0.01869889932439953,0.0006201956658175632,6.201956658175633e-05,0.0006822152323993196,0.03128887134049606,6.201956658175633e-05,0.00186058699745269,0.001271401114926005,0.001054332631889858,0.004496418577177334,0.002790880496179035,0.001953616347325324,0.002418763096688497,3.100978329087816e-05,0.0004031271827814161,0.0071012403736111,0.000372117399490538,0.002046645697197959,0.01507075467936679,0.0009302934987263448,0.0008062543655628322,0.002077655480488837,3.100978329087816e-05,0.008868798021191155,0.01767557647580055,0.001395440248089517,0.001023322848598979,0.03042059740835148,0.09504498578654157,0.0002790880496179035,0.002232704396943228,0.07603598862923326,0.0004961565326540506,0.0002170684830361471,0.004930555543249628,0.0003100978329087816,0.0007752445822719541,0.0004961565326540506,0.0004031271827814161,0.001209381548344248,0.09200602702403551,0.005085604459704018,0.002108665263779715,0.0002480782663270253,0.0003411076161996598,0.0005271663159449288,0.001302410898216883,0.0006822152323993196,0.0004961565326540506,0.0006822152323993196,0.001395440248089517,0.0005891858825266851,0.001116352198471614,0.001302410898216883,0.003162997895669573,0.003411076161996598,0.002790880496179035,0.0007132250156901978,0.0005891858825266851,0.002604821796433766,0.002666841363015522,0.002139675047070593,0.0002170684830361471,0.001581498947834786,0.04750698800162535,0.008682739321445886,0.0262652864473738,0.001116352198471614,0.007473357773101637,0.07281097116698193,6.201956658175633e-05,0.000372117399490538
2017-10-30,0.0,0.03896033612270862,0.0001997965955010699,0.005361208645945375,0.0001997965955010699,0.006193694460533166,0.0003995931910021397,0.006360191623450724,0.009623536016634864,0.0005327909213361863,0.003363242690934676,0.0006992880842537444,6.659886516702328e-05,0.0,0.0002996948932516048,0.01894737714001812,0.0002996948932516048,0.0002663954606680931,0.0005993897865032095,0.0005660903539196979,0.000466192056169163,3.329943258351164e-05,0.0006326892190867212,0.002797152337014978,0.0004328926235856514,0.0005327909213361863,0.0001331977303340466,9.989829775053493e-05,0.02227732039836929,0.0007991863820042795,9.989829775053493e-05,0.0002996948932516048,0.03616318378569364,0.0002663954606680931,0.002264361415678792,0.001232079005589931,0.001265378438173442,0.006226993893116677,0.003929333044854374,0.001997965955010699,0.001997965955010699,9.989829775053493e-05,0.0003995931910021397,0.009090745095298678,0.0002996948932516048,0.002097864252761233,0.01991306068493996,0.0008324858145877911,0.0005993897865032095,0.00223106198309528,6.659886516702328e-05,0.01108871105030938,0.02041255217369264,0.001964666522427187,0.00183146879209314,0.03499770364527074,0.1141837543288614,0.0003662937584186281,0.001764869926926117,0.09460368796975657,0.0006326892190867212,0.0003329943258351164,0.006559988218951793,0.0004328926235856514,0.0007658869494207678,0.0006992880842537444,0.0003329943258351164,0.001431875601091001,0.1080566587334953,0.004562022263941095,0.002097864252761233,0.0003662937584186281,0.0007325875168372562,0.0007991863820042795,0.001098881275255884,0.0005660903539196979,0.0007325875168372562,0.0008657852471713027,0.002164463117928257,0.0005327909213361863,0.001065581842672373,0.001032282410088861,0.00406253077518842,0.003729536449353304,0.003596338719019257,0.0007991863820042795,0.0005993897865032095,0.002364259713429327,0.002297660848262303,0.003329943258351164,0.0001997965955010699,0.001598372764008559,0.0569087302852214,0.01112201048289289,0.03036908251616262,0.0008990846797548144,0.007225976870622026,0.08021833309367955,0.0001997965955010699,0.0004328926235856514
2017-11-06,3.244618602707597e-05,0.02436708570633405,0.0001622309301353798,0.00233612539394947,0.0001297847441083039,0.004153111811465724,0.0003569080462978356,0.002822818184355609,0.007300391856092093,0.0005191389764332155,0.002693033440247305,0.0006489237205415194,3.244618602707597e-05,0.0,0.0001297847441083039,0.01229710450426179,9.733855808122791e-05,0.0001946771161624558,0.0004866927904061396,0.0001946771161624558,0.0002271233021895318,3.244618602707597e-05,0.0002920156742436837,0.002433463952030698,0.0002595694882166077,0.0002595694882166077,3.244618602707597e-05,0.0001297847441083039,0.01486035320040079,0.0006489237205415194,3.244618602707597e-05,0.0003569080462978356,0.02190117556827628,0.0001622309301353798,0.0008436008367039752,0.0007787084646498233,0.0007138160925956713,0.004055773253384496,0.002530802510111926,0.001362739813137191,0.001752094045462102,0.0,0.0002271233021895318,0.006067436787063206,0.0003244618602707597,0.001557416929299647,0.0101232100404477,0.0005191389764332155,9.733855808122791e-05,0.001816986417516254,0.0001946771161624558,0.007138160925956713,0.01372473668945313,0.0008436008367039752,0.0009084932087581271,0.02589205644960662,0.07423687362994982,0.0004542466043790636,0.002238786835868242,0.04724164685542261,0.0003893542323249117,0.0002595694882166077,0.003471741904897129,0.0004866927904061396,0.0005191389764332155,0.0002271233021895318,0.0002595694882166077,0.001070724138893507,0.06125839921911943,0.003341957160788825,0.001460078371218419,0.0002920156742436837,0.0004866927904061396,0.0005840313484873675,0.0005840313484873675,0.0003893542323249117,0.0003893542323249117,0.0005191389764332155,0.0009409393947852031,0.0003244618602707597,0.0003244618602707597,0.0008111546506768992,0.002465910138057774,0.003633972835032508,0.002368571579976546,0.0006813699065685954,0.0008436008367039752,0.002303679207922394,0.001914324975597482,0.002563248696139002,0.0001946771161624558,0.001103170324920583,0.03617749742018971,0.007105714739929637,0.02277722259100733,0.001135616510947659,0.003309510974761749,0.05460693108356886,6.489237205415193e-05,0.0004218004183519876
2017-11-13,3.284711451240202e-05,0.02463533588430152,0.0002299298015868142,0.002496380702942553,0.0001970826870744121,0.003613182596364222,0.0001313884580496081,0.002627769160992162,0.006766505589554816,0.0004927067176860303,0.003054781649653388,0.0003613182596364222,9.854134353720606e-05,6.569422902480404e-05,0.0005255538321984323,0.01198919679702674,0.0001642355725620101,0.0001642355725620101,0.0004270124886612263,0.0005255538321984323,0.0001642355725620101,3.284711451240202e-05,0.0003284711451240202,0.001773744183669709,0.0002299298015868142,0.0002956240306116182,6.569422902480404e-05,9.854134353720606e-05,0.01510967267570493,0.0003941653741488243,3.284711451240202e-05,0.0002299298015868142,0.02075937637183808,0.0001642355725620101,0.0008868720918348545,0.001018260549884463,0.001051107664396865,0.004697137375273489,0.002496380702942553,0.001313884580496081,0.001412425924033287,0.0,0.0002299298015868142,0.006405187329918394,0.0002627769160992162,0.001313884580496081,0.01152933719385311,0.0005255538321984323,0.0003284711451240202,0.001149649007934071,3.284711451240202e-05,0.006470881558943198,0.01327023426301042,0.0007883307482976485,0.0009197192063472566,0.0243397118536899,0.07407024322546656,0.0002627769160992162,0.001346731695008483,0.05140573421190917,0.0001642355725620101,0.0001313884580496081,0.003711723939901428,0.0005255538321984323,0.0003941653741488243,0.0002627769160992162,6.569422902480404e-05,0.0009525663208596586,0.06214674065746462,0.00341609990928981,0.002036521099768925,0.0002299298015868142,0.0002956240306116182,0.0001313884580496081,0.0005584009467108343,0.0002299298015868142,0.0006897894047604424,0.0004270124886612263,0.001083954778909267,0.0004927067176860303,0.0003941653741488243,0.0009854134353720605,0.002167909557818534,0.00308762876416579,0.002627769160992162,0.0002956240306116182,0.0002627769160992162,0.001872285527206915,0.001543814382082895,0.002200756672330935,0.0001313884580496081,0.001051107664396865,0.03646029710876624,0.00633949310089359,0.02151486000562332,0.0007883307482976485,0.003186170107702996,0.05390211491485172,6.569422902480404e-05,0.0002627769160992162
2017-11-20,2.996919160631234e-05,0.02637288861355486,0.0002996919160631233,0.002157781795654488,0.000269722724456811,0.004165717633277415,0.0003296611076694357,0.002727196436174422,0.007042760027483399,0.0004195686824883727,0.002577350478142861,0.0004195686824883727,2.996919160631234e-05,2.996919160631234e-05,0.0002996919160631233,0.01039930948739038,0.0002996919160631233,0.0003296611076694357,0.000449537874094685,0.0006892914069451837,0.0002996919160631233,2.996919160631234e-05,0.0002097843412441864,0.002097843412441863,0.0002397535328504987,0.0004195686824883727,0.000179815149637874,0.000179815149637874,0.01294669077392693,0.0002996919160631233,2.996919160631234e-05,0.0004195686824883727,0.0206487730167492,5.993838321262467e-05,0.001078890897827244,0.0007192605985514961,0.0009290449397956824,0.005094762573073097,0.002966949969024921,0.001678274729953491,0.001318644430677743,2.996919160631234e-05,0.0002397535328504987,0.006832975686239213,0.0002996919160631233,0.001198767664252493,0.01003967918811463,0.0005094762573073097,0.0003296611076694357,0.001648305538347179,0.0001198767664252493,0.007851928200853833,0.01132835442718606,0.000988983323008307,0.0009590141314019948,0.02343590783613625,0.06988815482592037,0.0004195686824883727,0.001498459580315617,0.04621249345693362,0.000269722724456811,0.0002097843412441864,0.003776118142395354,0.0005094762573073097,0.0005694146405199344,0.000449537874094685,5.993838321262467e-05,0.0009290449397956824,0.06044785946993198,0.003985902483639541,0.001947997454410302,8.990757481893702e-05,0.0002097843412441864,0.000449537874094685,0.0008391373649767454,8.990757481893702e-05,0.0006892914069451837,0.000629353023732559,0.001228736855858806,0.000449537874094685,0.000539445448913622,0.0009290449397956824,0.002547381286536548,0.002727196436174422,0.002607319669749173,0.0003596302992757481,0.0005094762573073097,0.002247689370473425,0.001708243921559803,0.002097843412441863,0.000179815149637874,0.0008691065565830578,0.03113799007895852,0.007582205476397022,0.02067874220835551,0.0008990757481893701,0.002907011585812297,0.04890972070150174,0.0001198767664252493,0.0004795070657009974
2017-11-27,3.243002790034868e-05,0.02296045975344686,0.0001621501395017434,0.002853842455230684,0.0001297201116013947,0.003729453208540098,6.486005580069735e-05,0.003048422622632776,0.00736161633337915,0.0005188804464055788,0.001978231701921269,0.0002270101953024408,0.0001297201116013947,0.0001621501395017434,0.0005513104743059275,0.01193425026732831,6.486005580069735e-05,9.729008370104604e-05,0.0004540203906048815,0.0005837405022062763,0.0001945801674020921,0.0001297201116013947,0.0004540203906048815,0.002367392036725454,0.0001621501395017434,0.0002918702511031381,0.0001621501395017434,0.0001297201116013947,0.01504753294576179,0.0004540203906048815,9.729008370104604e-05,0.0002594402232027894,0.02276587958604477,0.0002594402232027894,0.0009729008370104604,0.0007783206696083683,0.0007458906417080197,0.006096845245265552,0.002853842455230684,0.001135050976512204,0.001135050976512204,0.0,0.0002918702511031381,0.006907595942774268,0.0003567303069038354,0.001556641339216737,0.01060461912341402,0.0006486005580069736,0.0001621501395017434,0.001686361450818131,0.0001945801674020921,0.006745445803272525,0.01323145138334226,0.0008431807254090656,0.001070190920711506,0.02237671925124059,0.07274055258048208,0.0002594402232027894,0.001880941618220223,0.04614792970219617,0.0007458906417080197,0.0002594402232027894,0.00343758295743696,0.0001945801674020921,0.0004215903627045328,0.0002270101953024408,0.0002270101953024408,0.000908040781209763,0.06187649323386528,0.003664593152739401,0.00123234106021325,0.0003243002790034868,0.0002918702511031381,0.0003567303069038354,0.001005330864910809,0.0003891603348041842,0.0004864504185052302,0.0003243002790034868,0.000908040781209763,0.0004540203906048815,0.0004540203906048815,0.0006486005580069736,0.00220524189722371,0.003048422622632776,0.0024646821204265,0.0005837405022062763,0.0004215903627045328,0.002043091757721967,0.001524211311316388,0.001913371646120572,0.0001945801674020921,0.001394491199714993,0.03755397230860377,0.006453575552169387,0.01919857651700642,0.0009729008370104604,0.003340292873735914,0.04958551265963313,9.729008370104604e-05,0.0002918702511031381
2017-12-04,0.0,0.02113730648946977,0.0003164267438543378,0.002151701858209498,0.000284784069468904,0.003385766159241415,0.0003164267438543378,0.002626341973991004,0.005948822784461552,0.0005062827901669406,0.002563056625220137,0.0004113547670106392,3.164267438543379e-05,3.164267438543379e-05,0.0001898560463126027,0.008796663479150592,0.000442997441396073,9.492802315630136e-05,0.0004113547670106392,0.000442997441396073,0.0003797120926252055,9.492802315630136e-05,0.0001898560463126027,0.001993488486282328,0.0002214987206980365,0.0004113547670106392,9.492802315630136e-05,6.328534877086758e-05,0.01132807742998529,0.0002214987206980365,6.328534877086758e-05,0.0003480694182397717,0.02148537590770954,0.0001582133719271689,0.000885994882792146,0.0006644961620941095,0.0008227095340212784,0.004588187785887899,0.002531413950834703,0.001044208254719315,0.001645419068042557,6.328534877086758e-05,0.0001582133719271689,0.004936257204127671,0.0001898560463126027,0.0009492802315630136,0.008638450107223423,0.0008543522084067122,0.0001898560463126027,0.001708704416813424,9.492802315630136e-05,0.006834817667253698,0.009967442431411642,0.0007910668596358446,0.0006328534877086757,0.02199165869787648,0.06357013284033648,0.0003797120926252055,0.001518848370500822,0.0416734021656163,0.0005695681389378081,0.0003480694182397717,0.002816198020303607,0.0003164267438543378,0.0006012108133232419,0.0004746401157815068,9.492802315630136e-05,0.001265706975417351,0.05271669552613269,0.003670550228710319,0.001740347091198858,0.0001265706975417352,0.0005062827901669406,0.0006644961620941095,0.0006328534877086757,0.0001265706975417352,0.0002214987206980365,0.0004113547670106392,0.0004746401157815068,0.0003164267438543378,0.0003797120926252055,0.0007910668596358446,0.002942768717845342,0.003354123484855981,0.001961845811896895,0.000442997441396073,0.0003164267438543378,0.002056773835053196,0.001866917788740593,0.002404843253292968,3.164267438543379e-05,0.000885994882792146,0.0306301088050999,0.006866460341639131,0.01942860207265635,0.0007910668596358446,0.002911126043459908,0.04274925309472104,6.328534877086758e-05,0.0003797120926252055
2017-12-11,6.586136593200625e-05,0.02064753821968396,0.0001975840977960188,0.002206355758722209,0.0001975840977960188,0.002930830783974278,9.879204889800938e-05,0.002799108052110266,0.005532354738288525,0.0003951681955920375,0.002305147807620219,0.0003951681955920375,3.293068296600313e-05,0.0,0.0002305147807620219,0.009714551474970922,0.000263445463728025,0.0002305147807620219,0.0003951681955920375,0.0003293068296600312,0.0003293068296600312,3.293068296600313e-05,0.0001975840977960188,0.003095484198804294,0.0001317227318640125,0.0001975840977960188,6.586136593200625e-05,6.586136593200625e-05,0.01234900611225117,0.0002963761466940281,6.586136593200625e-05,0.0002963761466940281,0.02021943934112592,0.0003622375126260344,0.001251365952708119,0.0009220591230480875,0.00052689092745605,0.003490652394396331,0.002667385320246253,0.0008561977571160813,0.001119643220844106,9.879204889800938e-05,0.0003951681955920375,0.00536770132345851,0.0001317227318640125,0.001086712537878103,0.008068017326670765,0.0006915443422860656,0.0002305147807620219,0.002239286441688213,0.0002305147807620219,0.006520275227268619,0.01122936289140707,0.0008891284400820844,0.001185504586776112,0.01906686543731581,0.06131693168269782,0.000263445463728025,0.001416019367538134,0.04014250253555781,0.0004939602444900469,9.879204889800938e-05,0.002568593271348244,0.00052689092745605,0.0003622375126260344,0.0003622375126260344,0.0,0.0005927522933880562,0.05394045869831312,0.002766177369144262,0.001712395514232163,0.0001317227318640125,0.000263445463728025,0.0008232670741500781,0.001251365952708119,0.0002305147807620219,0.0001975840977960188,0.0001975840977960188,0.0008891284400820844,0.0003293068296600312,0.0003293068296600312,0.0007244750252520688,0.002008771660926191,0.003095484198804294,0.002766177369144262,0.0004610295615240437,0.0005927522933880562,0.002206355758722209,0.001317227318640125,0.002502731905416237,0.0001317227318640125,0.001152573903810109,0.03108656471990695,0.006256829763540594,0.01662999489783158,0.0007574057082180719,0.002864969418042272,0.04712380732435047,0.0001646534148300156,0.0001646534148300156
